,fors2name,zobs,Nc,Ns,Nm,funcmin_c,funcmin_m,funcmin_s,MAH_lgmO,MAH_logtc,MAH_early_index,MAH_late_index,MS_lgmcrit,MS_lgy_at_mcrit,MS_indx_lo,MS_indx_hi,MS_tau_dep,Q_lg_qt,Q_qlglgdt,Q_lg_drop,Q_lg_rejuv,AV,UV_BUMP,PLAW_SLOPE,LGMET,LGMETSCATTER
299,SPEC525,0.3947,1470,1461,9,11687716.619320447,5000373.159679819,18375060.078961074,11.74284036574627,0.05192048650263167,0.1,3.2399743975543767,11.96957142978707,-1.0634559088873246,1.2725617283008317,-0.9387515655893043,2.1867711287219627,1.5580644661854282,-0.5234339432153842,-1.0441194876475886,-0.212307,0.0,2.197686709961856,0.0,-3.877718860895903,0.26174821244616703
300,SPEC526,0.44701,1444,1435,9,790110.000547494,286936.29370381497,1293283.707391173,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
301,SPEC527,0.45081,1690,1681,9,1205461644.4513195,517537.5593473522,2410405751.3432918,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
302,SPEC528,0.62839,1807,1799,8,6394011.664870494,657546.9047006244,12130476.425040364,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
303,SPEC529,0.43607,1787,1778,9,7834920.802317695,992762.2811549342,14677079.323480455,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
304,SPEC530,0.44892,1750,1741,9,6316653.349800702,647396.8331884397,11985909.866412964,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
305,SPEC531,0.82328,946,937,9,105818.8015487236,80351.90899706821,131285.69410037898,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
306,SPEC532,0.67486,1329,1320,9,2572242.846529998,918.6480305395024,5143567.045029457,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
307,SPEC535,0.3766,1219,1211,8,2075281.8535065283,810.095120129935,4149753.6118929265,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
308,SPEC536,0.20409,1356,1347,9,12960637.242284607,145.49618321245205,25921128.988386,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
309,SPEC537,1.60061,1298,1289,9,153477249.7681571,726115.9378803513,306228383.59843385,9.0,0.15,0.1,10.0,13.0,-2.0,2.0,-0.7,3.0,1.0,-0.50725,-1.01773,-0.212307,0.0,2.6352551638730777,0.0,-3.886223243668292,0.1
310,SPEC539,0.0,1365,1356,9,inf,inf,1055320.095408866,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
311,SPEC540,0.31104,1351,1342,9,15067727.842365384,3498.0355316808077,30131957.649199087,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
312,SPEC541,0.10983,1360,1352,8,12771416744.79923,2249.4817559779385,25542831240.116707,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
313,SPEC542,0.49122,1365,1356,9,6366933.388224325,174026.21286561052,12559840.56358304,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
314,SPEC543,0.23032,1204,1195,9,13210651.912121521,217.18059404719259,26421086.643648997,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
315,SPEC544,0.77772,1020,1011,9,2743401.6431620666,50364.83234393344,5436438.4539802,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
316,SPEC545,0.77903,1009,1000,9,81427.88318224906,36225.79271249699,126629.97365200114,12.290663836742157,0.01,0.1,0.1,11.837472660609862,-0.9863841887840239,0.7364196284709732,-1.6105283063508777,1.7864390710413602,1.0,-0.50725,-1.01773,-0.212307,0.45737260982625133,1.0,-0.3343916475239364,-3.5,0.10000004948451527
317,SPEC546,1.4607,1167,1160,7,2004593.3425411023,12001.98918310895,3997184.695899096,11.288398433098616,0.15,0.1,0.1,12.005586860847032,-1.420306057738208,0.7,-0.9066669642669626,2.8496929440566126,1.0,-0.50725,-1.01773,-0.212307,0.0,2.294820099265928,0.0,-3.5,0.3
318,SPEC547,0.53394,1157,1149,8,1500264.7659163894,81626.09216218232,2918903.4396705963,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
319,SPEC548,0.28902,1028,1020,8,8777113.54701359,26.710090848059906,17554200.38393633,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
320,SPEC549,0.55844,1362,1354,8,7800493.509985166,2435.25679229356,15598551.763178037,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
321,SPEC551,0.44418,1015,1006,9,134538517.69034982,4852.446455956563,269072182.9342437,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
322,SPEC552,0.50202,975,966,9,61606.915428148226,26337.344896668685,96876.48595962777,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
323,SPEC553,0.67152,1354,1345,9,685494704.9709907,46674.8034922921,1370942735.138489,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
324,SPEC554,0.5036,1210,1201,9,1385393.1199972825,731470.707539204,2039315.5324553607,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
325,SPEC556,0.3861,1041,1032,9,16261244.42918047,63271.56820016212,32459217.290160775,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
326,SPEC557,0.41354,1361,1352,9,19503199.10885657,2849.0513455211308,39003549.16636762,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
327,SPEC558,0.50526,1327,1318,9,8020628.021466609,25329.31736987501,16015926.725563344,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
328,SPEC559,0.50567,1377,1368,9,3217908.7256441056,93702.07496384984,6342115.376324361,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
329,SPEC560,0.11731,1422,1413,9,26022608.745836824,50167407.00392624,1877810.487747409,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
330,SPEC562,0.49072,1377,1369,8,4044206.0452724495,174778.14606456363,7913633.944480335,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
331,SPEC563,0.10508,1389,1380,9,80865700.96076438,6400820.300819526,155330581.62070924,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
332,SPEC564,0.29016,1297,1288,9,4538197.2766015995,103991.59928089783,8972402.953922302,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
333,SPEC565,0.60408,1389,1380,9,73358958.39554355,554018.611763584,146163898.1793235,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
334,SPEC566,0.48003,1152,1144,8,3547831.7171327653,234313.48887075725,6861349.945394773,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
335,SPEC567,0.44478,962,953,9,157975.07016396808,99423.89253142492,216526.24779651122,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
336,SPEC568,0.23908,1189,1180,9,17680869.81603053,16181.868343908012,35345557.76371715,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
337,SPEC569,0.58821,865,856,9,1655633.7158390922,13814.825538187224,3297452.606139997,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
338,SPEC570,0.24845,1060,1051,9,47160257.625842355,4809693.0743001215,89510822.17738459,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
339,SPEC571,0.24825,1374,1365,9,49607385.338444985,867574.421402329,98347196.25548764,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
340,SPEC572,0.21779,1374,1365,9,2637571.9904437377,1545773.155398401,3729370.8254890745,12.249954341199825,0.1499932170429992,0.1,7.040857067510384,11.6490355674695,-0.7035933802734329,2.0,-1.1216602139156526,1.4629930741150006,1.0110984358182729,-1.0601964688328722,-2.0,-0.1,1.0044841063707068,1.5685123319652912,0.0,-4.34,0.1
341,SPEC573,0.59232,942,933,9,39055549.960285984,128524.46336470195,77982575.45720726,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
342,SPEC574,0.60429,1373,1365,8,3211073.841055774,12976.844739677606,6409170.837371871,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
343,SPEC575,0.5965,1369,1360,9,11842064.564235156,675613.8298347548,23008515.298635557,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
344,SPEC576,0.4345,1346,1337,9,2827749.355900999,203399.5009194089,5452099.210882589,12.675431660123579,0.01,0.1,6.666683837475837,11.68582199895964,-0.716652505146783,2.0,-0.9529153893065769,1.5162665452848454,1.979341726687858,-2.0,-1.992646778957545,-0.212307,1.8967906488478106,2.9744888126351494,-0.0722056182787305,-4.34,0.1
345,SPEC577,0.30456,1366,1357,9,46227643.02767641,3963.837006683324,92451322.21834613,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
346,SPEC578,0.59829,1147,1138,9,4894376.9068400655,114582.70145308171,9674171.112227049,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
347,SPEC579,0.40572,1387,1378,9,1106341.048749992,28692.08077062344,2183990.0167293604,11.845053105702831,0.01749963388759651,0.1,2.0370614032934378,11.884168579521388,-1.2226542534829152,1.363314469574808,-0.9947688705524961,1.8718693377109648,1.3954251258911685,-0.28971074399348457,-0.6681470338243441,-0.212307,0.2786323147495703,1.991213276815304,-0.008597284568364009,-4.34,0.1
348,SPEC580,0.49115,1400,1391,9,1170307.7477278726,66729.13625154499,2273886.3592042,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
349,SPEC582,0.31798,1369,1360,9,28273817.68664864,233631.04210114735,56314004.33119614,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
350,SPEC583,0.46606,1400,1392,8,3302320.265631808,812898.8153613901,5791741.715902226,13.339872218244752,0.01,0.1,10.0,11.657540217307167,-0.7261708723048463,2.0,-2.0,3.0,1.6566871232112252,-0.3516390788669045,-1.8890512473704044,-0.212307,1.7533072735925588,3.0,0.0,-4.34,0.1
351,SPEC584,0.11612,1176,1167,9,4362150.108825359,6001.03199520506,8718299.185655512,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
352,SPEC585,0.11702,1021,1012,9,655834.4837792579,2146.509135810413,1309522.4584227053,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
353,SPEC586,0.90709,1366,1357,9,37271131.23028563,59167.00428462058,74483095.45628664,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
354,SPEC587,0.3015,1054,1045,9,1147147839.618712,30374.728307427173,2294265304.5091166,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
355,SPEC588,0.21802,1384,1378,6,802706169.5395622,80.90702853185581,1605412258.172096,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
356,SPEC589,0.42394,688,679,9,1100094.096567185,757516.4175107599,1442671.7756236098,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
357,SPEC590,0.4132,1392,1383,9,51053482.058313295,295777.2186254932,101811186.8980011,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
358,SPEC591,1.00825,1391,1382,9,33603927.48483646,616548.764871354,66591306.20480156,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
359,SPEC593,0.16227,1380,1371,9,41349725.26470783,1461.2652126843525,82697989.26420298,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
360,SPEC594,0.50262,1263,1254,9,3399490.418877927,26497.10414027265,6772483.733615582,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
361,SPEC595,0.37712,1374,1365,9,6100037.233818666,522258.33544874704,11677816.132188585,11.81246930444299,0.09442324866256564,0.1,4.886684594663918,11.705894052096726,-1.003320797493295,1.1296510770724524,-0.8500466596030257,1.365607085254954,1.666691047293194,-1.1821195622464515,-1.8358697580520267,-0.212307,0.0,2.570030531814225,0.0,-3.5952764188712254,0.3
362,SPEC596,0.46169,808,799,9,457564.12614008004,157943.74200313824,757184.5102770219,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
363,SPEC597,0.60492,1337,1329,8,26937735.915722646,15815.807230110606,53859656.024215184,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
364,SPEC598,0.43251,1389,1380,9,13882852.331488272,838368.3009999635,26927336.361976583,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
365,SPEC599,0.36334,1355,1346,9,274984.50974239816,34025.13534336473,515943.8841414316,11.798917192430002,0.15,0.1,0.7044642685032411,11.988857273513192,-1.2495665525696882,2.0,-1.0499944413351694,3.0,1.2390664180014028,-0.6380614463937846,-0.9447942688514218,-0.212307,0.0,2.1933693242365506,0.0,-4.199482572119996,0.3
366,SPEC600,0.2388,1360,1351,9,54161752.97797481,4221.839513859109,108319284.11643577,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
367,SPEC601,0.29396,1271,1262,9,66096169.248903885,77599.48216813443,132114739.01563963,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
368,SPEC602,0.44467,965,956,9,3298611.2229660316,16832.46306491263,6580389.982867151,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
369,SPEC603,0.39429,1392,1384,8,9282494308.07589,348582.6456272061,18564640033.506153,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
370,SPEC604,0.10444,961,952,9,1517064.3207588876,8441.649187356888,3025686.9923304184,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
371,SPEC605,0.29263,1389,1380,9,87169915.3888634,265387.4555411825,174074443.3221856,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
372,SPEC606,0.43747,1344,1335,9,17446711.497027144,41437.42316009177,34851985.5708942,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
373,SPEC608,0.60245,1366,1357,9,1263694.5814525043,45498.87577329411,2481890.2871317146,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
374,SPEC609,0.16849,1371,1362,9,898543.8641961068,4716.44138852086,1792371.2870036927,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
375,SPEC610,0.43718,1386,1377,9,40379193.33302819,464707.0720749133,80293679.59398146,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
376,SPEC611,0.43621,1372,1363,9,15903424.382204121,198011.118203897,31608837.646204345,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
377,SPEC612,0.7212,1337,1328,9,266306.0097708642,29433.725358191,503178.2941835375,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
378,SPEC613,0.77316,1360,1351,9,207182.5628727455,46308.95687586746,368056.16886962357,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
379,SPEC617,0.3636,1396,1387,9,1836173.8121065926,1167387.7697432893,2504959.854469896,11.887196890041254,0.15,0.1,0.4594126919009029,12.1154337037792,-1.0346723897801673,1.5921170429724327,-1.0631652097877946,2.8593341182178826,0.8311563640530488,-0.282767167496205,-2.0,-0.1,0.0,1.9683696996429032,0.0,-3.5939077999923144,0.1
380,SPEC618,0.3636,1327,1318,9,22093717.608006008,75083.06910451183,44112352.1469075,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
381,SPEC620,0.37458,1380,1371,9,1117291.2790620518,543844.9434231576,1690737.614700946,12.027322735492932,0.15,0.1,1.3494557832491327,12.05598328613583,-0.9370162635213702,1.9985490452360302,-1.0505253849698897,2.5723200749283417,0.8647538654787656,-0.4077700662675215,-2.0,-0.1,0.0,1.959495274441008,-0.35,-4.34,0.1
382,SPEC621,0.58712,1356,1348,8,591704.8629182577,31693.70588327675,1151716.0199532388,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
383,SPEC622,0.68868,1358,1349,9,194695541.67127872,36467.68113193803,389354615.6614255,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
384,SPEC623,0.68768,1287,1279,8,5549763.509683823,36122.592743228306,11063404.426624417,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
385,SPEC624,0.58173,1320,1311,9,9391569.909152003,2524.2342775186953,18780615.584026486,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
386,SPEC625,0.64995,1086,1077,9,19804749.52054181,6430.246370902055,39603068.794712715,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
387,SPEC626,0.2483,1379,1370,9,3319954.4857071787,21750.82177485434,6618158.149639503,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
388,SPEC627,0.95893,1355,1346,9,20875769.045084257,61752.79660004099,41689785.29356847,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
389,SPEC628,0.47571,937,928,9,4342328.313588433,224703.65443851755,8459952.972738348,12.34452753997369,0.15,0.1,5.560770342804154,11.56369657005643,-0.7460254709192079,1.8205787879251267,-0.890195460266251,2.0978853062794585,1.9303470793608846,-1.1482806155925291,-1.4248423852148377,-0.212307,1.3268403724525832,3.0,0.0,-4.34,0.12364698034671345
390,SPEC629,0.50187,1075,1066,9,65581929.33539534,12129.769560424553,131151728.90123026,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
391,SPEC630,0.18625,1168,1159,9,476475.3035397788,44237.920049272914,908712.6870302847,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
392,SPEC631,0.82422,1174,1165,9,362410.9714219231,58698.82523789716,666123.117605949,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
393,SPEC632,0.366,1402,1393,9,190745489.82985583,682252.6306243255,380808727.0290873,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
394,SPEC633,0.6874,1321,1312,9,130418521.30983448,232506.5874310524,260604536.03223792,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
395,SPEC634,0.64627,871,862,9,674175.0088888208,11512.497318244963,1336837.5204593965,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
396,SPEC635,0.68197,1284,1275,9,6625279.11032536,16755.215045928464,13233803.00560479,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
397,SPEC636,0.50302,1383,1374,9,1203826955.146592,139424.82472748792,2407514485.4684563,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
398,SPEC637,0.68906,1322,1313,9,66074593.61414651,153118.91295286771,131996068.31534015,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
399,SPEC638,0.41489,1379,1370,9,911839.3766540454,169835.62635823805,1653843.1269498528,11.751014079386886,0.15,0.1,1.8959270503093741,12.081036469216519,-1.092750023348233,1.12811050201719,-0.9782146735567112,2.065608682690992,1.1989724543979579,-0.5905390831965494,-0.972843588844775,-0.212307,0.2571384474755613,2.081783385660371,0.0,-3.72563703823362,0.18556246460926035
400,SPEC639,1.2196,1107,1098,9,194885.4221889887,12987.431155237622,376783.4132227398,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
401,SPEC640,0.2547,963,954,9,1215251132.869072,35646.564724169926,2430466619.17342,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
